Bovine Spongiform Encephalopathy,1_EU.naf
Bovine Spongiform Encephalopathy,29_German.naf
Boxer,1117testa_Reuters.naf
Boxer Rising,1117testa_Reuters.naf
Boxing Association,954testa_BOXING.naf
Boxing-Bruno,986testa_Boxing-Bruno.naf
Boxmeer,1217testb_INTERVIEW-ZYWIEC.naf
Boy Scout Rally,699_Reuters.naf
Brad Dorfman,1012testa_Boatmen.naf
Brady,617_Wife.naf
Brady Bill,485_Actor.naf
Brady Law,617_Wife.naf
Bradys,617_Wife.naf
Branko Bilbija,994testa_Belgrade.naf
Brazilian Plastic Surgery Society,1259testb_Plastic.naf
BRE,1129testa_Polish.naf
Breakfast Soybean Procurement Assn,863_Export.naf
BREGANCON,393_French.naf
Brendan Intindola,1238testb_Wall.naf
Brent,1031testa_World.naf
Brent,471_SIMEX.naf
Brentford3,1069testa_SOCCER.naf
Brewpole BV,1217testb_INTERVIEW-ZYWIEC.naf
Bre-X Minerals Ltd,1238testb_Wall.naf
Bre-X Minerals Ltd,1339testb_Bre-X.naf
Brian Bronson,637_ATHLETICS.naf
Brian Claar,963testa_GOLF.naf
Brian Gilbertson,399_Gencor.naf
Brian Homewood,426_SOCCER.naf
BRIGHT-BELGIANS,502_BRIGHT-BELGIANS.naf
Brigita Bokovec,967testa_ATHLETICS.naf
Brigitte Obermoser,1350testb_ALPINE.naf
Britain,654_HOCKEY.naf
Britain I,1355testb_BOBSLEIGH-WORLD.naf
British Airways-American,1223testb_Britain.naf
British Data,620_British.naf
British Data Management,620_British.naf
British Petrolem,931_Singapore.naf
British-ruled,1161testa_Controversial.naf
British-ruled,450_Passengers.naf
British Securities and Investments Board,906_Sweden.naf
Brotherhood of Nations,699_Reuters.naf
Broward County Sheriff 's Office,480_Florida.naf
Brown,1097testa_BASEBALL.naf
Brown,525_CRICKET.naf
Bruno Adelt,750_VW.naf
Bruno Eichmann,316_MOTOR.naf
Bruno N'Gotty,1195testb_SOCCER.naf
Brunswijk,1004testa_Assault.naf
Brunswijk,92_Former.naf
Brush Wellman Inc,490_Brush.naf
Brussels Grand Prix,161_ATHLETICS.naf
BRUSSELS GRAND PRIX,161_ATHLETICS.naf
Brussels Newsroom,1296testb_LUXEMBOURG.naf
Brussels Newsroom,1322testb_EU.naf
Bryan Gorman,963testa_GOLF.naf
BSE-infected,799_EU.naf
BSM,208_SOLIDERE.naf
Bucharest Newsroom,1002testa_Romania.naf
Bucharest Newsroom,1214testb_RADIO.naf
Bucharest Newsroom,723_Romania.naf
Bucharest Newsroom,976testa_ROMANIA.naf
Budge Weidman,903_FEATURE.naf
Budi Santoso,1184testb_BADMINTON.naf
Budisuryana,1333testb_Thai.naf
Buducnost ( P ),259_SOCCER.naf
Buducnost ( V ),1077testa_SOCCER.naf
Buducnost ( V ),259_SOCCER.naf
Buenos Aires Newsroom,1260testb_Daily.naf
Buenos Aires Newsroom,90_Argentine.naf
Bulatka,456_SVCD.naf
Bunds,203_OPTIONS.naf
Burcin Mavituna,98_Turkish.naf
"Bureau of Alcohol , Tobacco and Firearms",215_State.naf
Burj al-Laqlaq Society,1046testa_U.N..naf
Burke,1387testb_NHL.naf
Burundi-Central Africa,704_Soccer.naf
Busang,1238testb_Wall.naf
Busang,1339testb_Bre-X.naf
But,1333testb_Thai.naf
Butch Cassidy and the Sundance Kid,129_Viacom.naf
Butte,692_Arch.naf
Buza,1249testb_Albanian.naf
B. Yeltsin,453_Yeltsin.naf
B. Young,1168testb_CRICKET.naf
C$,1023testa_Canadian.naf
C$,1230testb_Manitoba.naf
C$,1280testb_NYMEX.naf
C$,169_Ulster.naf
C$,171_Mid-tier.naf
C$,606_Barrick.naf
C$,7_BayerVB.naf
C$,889_Canada.naf
CA,7_BayerVB.naf
CAC-40,512_FOCUS.naf
CAC-40,595_French.naf
CAC-40,752_Dow.naf
CAC-40 General,125_Key.naf
Caesar Mazzolari,554_Sudanese.naf
Cairo,10_Israel.naf
Caja de Madrid,793_PRESS.naf
Calcutta hospital,597_Mother.naf
Calderon,669_SOCCER.naf
California,348_BASEBALL.naf
California Avocado Commission,1010testa_Mexican.naf
California Proposition 215,734_Dole.naf
Caltex Petroleum Corp,1137testa_Dow.naf
CAMAT,771_Highlights.naf
Cam Battersby,166_CRICKET.naf
C. Ambrose,1178testb_CRICKET.naf
C. Ambrose,251_CRICKET.naf
Camerlengo,315_MOTOCROSS.naf
Campo,1173testb_RUGBY.naf
Canada,1072testa_SOCCER.naf
CANADA,1072testa_SOCCER.naf
Canada I,1353testb_BOBSLEIGH-SHIMER.naf
Canada I,1355testb_BOBSLEIGH-WORLD.naf
Canadian,1361testb_ALPINE.naf
Canadian,160_ATHLETICS.naf
Candice Gilg,1166testb_FREESTYLE.naf
Cap de Villefranche,770_Stephanie.naf
Career Horizons,762_RESEARCH.naf
Career Horizons Inc,762_RESEARCH.naf
Cargill Inc,863_Export.naf
Caribs,1234testb_Clean.naf
Caribs,175_Clean.naf
Carlo Corrazin,1072testa_SOCCER.naf
Carlo Hoffmann,78_South.naf
Carlo Orlandi,1164testb_RUGBY.naf
Carlos Ponce,1258testb_Mexico.naf
Carmen Wuestenhagen,967testa_ATHLETICS.naf
Caroline Olivier,1357testb_FREESTYLE.naf
Carol Norris,590_Puerto.naf
Carol Perry,434_TENNIS.naf
Carrefour,595_French.naf
Casino Graz,165_SOCCER.naf
Castle Cup of Africa,812_SOCCER.naf
Catherine Borghi,1345testb_ALPINE.naf
Catherine Borghi,1350testb_ALPINE.naf
Catherine McKiernan,161_ATHLETICS.naf
Catholic Information office,554_Sudanese.naf
Catholic Information Office,554_Sudanese.naf
CBSA,696_U.S..naf
C. Cairns,1168testb_CRICKET.naf
CDU 3,931_Singapore.naf
CDU,931_Singapore.naf
CDU / CSU,618_Latest.naf
CDU No . 3,931_Singapore.naf
CDU No.3,931_Singapore.naf
Cedric,140_TENNIS.naf
Central African,834_Zaire.naf
Central African,838_Chad.naf
Central Bank,847_Venezuela.naf
Central European Free Trade Area,557_Slovenia.naf
Central Jakarta District Court,1040testa_PRESS.naf
Central Office of Statistics and Information,849_Venezuela.naf
Centre for Sociological Studies,306_Most.naf
CentrInvest Securities,716_Russian.naf
Cesare dal Maso,301_Italian.naf
CESKA SPORITELNA,548_DIRECT.naf
Cetes,852_Mexico.naf
C. Evans,445_CRICKET.naf
Chad,1245testb_Ex-minister.naf
Chad,838_Chad.naf
Chad,990testa_Chad.naf
Chadler Thompson,1209testb_BASKETBALL.naf
Chakravarty Rangarajan,114_Two.naf
Chamber,1290testb_Mussolini.naf
Chamber of Deputies,1290testb_Mussolini.naf
Chamber of Economy,557_Slovenia.naf
Champions ' League,1175testb_SOCCER.naf
Champions ' League,1208testb_SOCCER.naf
Chan Chia Fong,48_BADMINTON.naf
Chan Rattana,1005testa_Cambodian.naf
Chaouch,681_SOCCER.naf
Chapman Golf Club,1174testb_GOLF.naf
Chapter 11,66_Best.naf
Charles Bauza Donwahi,839_PRESS.naf
Charles McGilley,866_Police.naf
Charles-Michael Friedek,967testa_ATHLETICS.naf
C. Harris,1168testb_CRICKET.naf
Chase Securities Inc.,938_Wall.naf
Chatelet,1159testa_More.naf
Chatelineaux,1159testa_More.naf
Chechen,1128testa_Chechens.naf
Chechen,81_Fifty.naf
Chechens,1128testa_Chechens.naf
Checker 's,870_Florida.naf
CheckFree,217_SunGard.naf
CheckFree Corp,217_SunGard.naf
Chen,1141testa_Hong.naf
Chen Chun-yeh,1141testa_Hong.naf
Chendo Porlan,1202testb_SOCCER.naf
Chen Gang,1184testb_BADMINTON.naf
Chen Gang,143_BADMINTON.naf
Chen Longde,1134testa_China.naf
Chernomorets Novorossiisk,343_SOCCER.naf
Chernyshev,1251testb_Russia.naf
Chesapeake Police Department,195_One.naf
Cheung,93_Noisy.naf
Cheung Siu Man,93_Noisy.naf
Cheuvreux de Virieu,595_French.naf
Cheveley Park Stud,33_HORSE.naf
Chiate,764_US.naf
CHICAGO AREA MILLS,873_U.S..naf
Chicago Newsdesk,1282testb_CBOT.naf
Chicago Newsdesk,64_In.naf
Chicago PMI,985testa_Late.naf
Chicago Purchasing Managers,1023testa_Canadian.naf
Chicago Purchasing Managers,985testa_Late.naf
Chilean,961testa_TENNIS.naf
China-bound,577_S..naf
China National Nonferrous Metals Import and Export Corp,232_China.naf
China Securities,238_Ford.naf
Chindia Tirgoviste,341_SOCCER.naf
Chinnathambi,748_India.naf
Chiron Corp,693_U.S..naf
Chistian Cevaer,638_GOLF.naf
Chittagong Cement,1162testa_Dhaka.naf
Chonan,431_SOCCER.naf
Chonan,74_Soccer.naf
Chonan,815_SOCCER.naf
Chonan,956testa_SOCCER.naf
Chonbuk,431_SOCCER.naf
Chonbuk,74_Soccer.naf
Chonbuk,815_SOCCER.naf
Chonbuk,956testa_SOCCER.naf
Chong Tan Fook,346_BADMINTON.naf
CHONJU,1360testb_SPEED.naf
Chonnam,431_SOCCER.naf
Chonnam,74_Soccer.naf
Chonnam,815_SOCCER.naf
Chonnam,956testa_SOCCER.naf
C. Hooper,1070testa_CRICKET.naf
C. Hooper,1178testb_CRICKET.naf
C. Hooper,135_CRICKET.naf
C. Hooper,251_CRICKET.naf
C. Hooper,411_CRICKET.naf
Choudhury,603_Bangladesh.naf
Chris Aspin,1261testb_Mexican.naf
Chris Hunt,1327testb_Court.naf
Chris Rutter,32_HORSE.naf
Chris Rutter,33_HORSE.naf
Christian Arrue,1057testa_CYCLING.naf
Christian Maronite,509_PRESS.naf
Christian Meidlinger,642_CYCLING.naf
Christian Rijavec,1357testb_FREESTYLE.naf
Christian Rudd,49_TENNIS.naf
Christians,1256testb_Bomb.naf
Christians,754_Arafat.naf
Christian-Shi'ite,1271testb_Lebanon.naf
Christina Singer,437_TENNIS.naf
Christophe Capelle,642_CYCLING.naf
Christophe Grelombe,1245testb_Ex-minister.naf
Christophe Impens,161_ATHLETICS.naf
Christophe Pignol,1195testb_SOCCER.naf
Christopher Granville,1251testb_Russia.naf
Chris Widness,938_Wall.naf
Chris Yarangga,1380testb_SOCCER.naf
Chris Zuleeg,308_Internet.naf
Chua Jui,123_Malaysia.naf
Chuman,1143testa_Iraqi.naf
Ciments Blancs,208_SOLIDERE.naf
Ciments Libanais,208_SOLIDERE.naf
Cimicchi,300_Italian.naf
CINCO DIAS,793_PRESS.naf
CINCO DIAS,934_PRESS.naf
Cindana,48_BADMINTON.naf
Ciputra Development,124_INDONESIAN.naf
CIS,1247testb_WEATHER.naf
CIS,187_WEATHER.naf
CIS,306_Most.naf
CIS,564_WEATHER.naf
Cito,1311testb_School.naf
Citra Group,1339testb_Bre-X.naf
Civil Defence and Coast Guard,465_Eight.naf
Civil War Conservation Corps,903_FEATURE.naf
CKD PRAHA HOLDING,548_DIRECT.naf
Claudia Liz,1259testb_Plastic.naf
Claudia Mues,967testa_ATHLETICS.naf
Claudia Riegler,1349testb_ALPINE.naf
Claudio Moura,544_SOCCER.naf
Claus,836_Dutch.naf
Claus Hirsbro,967testa_ATHLETICS.naf
Claus Manne Nielsen,314_MOTOCROSS.naf
Claverie,104_Suspected.naf
Clean Air Act,484_Gore.naf
Cleveland Newsdesk,490_Brush.naf
C. Lewis,1070testa_CRICKET.naf
C. Lewis,137_CRICKET.naf
C. Lewis,38_CRICKET.naf
C. Lewis,413_CRICKET.naf
C. Lewis,809_CRICKET.naf
C. Lewis,948testa_CRICKET.naf
CLINTON AND CEDAR RAPIDS,873_U.S..naf
Clintons,1008testa_Twilight.naf
CNB,1044testa_Singapore.naf
CNB-120,83_Czech.naf
CNB,83_Czech.naf
CNE,834_Zaire.naf
CNIEC,232_China.naf
CNR,175_Clean.naf
CO,760_Colo.naf
Coe and Clerici,1297testb_London.naf
Cofinec,1001testa_Cofinec.naf
Cofinec,547_COFINEC.naf
COFINEC,547_COFINEC.naf
Cofinec S.A.,1001testa_Cofinec.naf
Cofinec S.A.,547_COFINEC.naf
Col,459_Unknown.naf
Col,467_Dutch.naf
Colin Hope,919_INTERVIEW-T&N.naf
Colleen Siegel,10_Israel.naf
Collin Dugmore,315_MOTOCROSS.naf
Cologne,105_German.naf
Colon,427_SOCCER.naf
Colonna,546_CYCLING.naf
COLONNA,546_CYCLING.naf
Colonna,640_CYCLING.naf
Colonna,641_CYCLING.naf
Colorado Christian Home,760_Colo.naf
Colorado Health Fac . Auth . National Benevolent Assoc .,760_Colo.naf
Comelf,976testa_ROMANIA.naf
COMELF,976testa_ROMANIA.naf
Cometra et al Morinville 11-13,692_Arch.naf
Commerce,1012testa_Boatmen.naf
Commerce Ministry,1333testb_Thai.naf
Commission,834_Zaire.naf
Commission Regulation,63_OFFICIAL.naf
Commission Regulation,937_OFFICIAL.naf
Commodity Credit Corp of USDA,863_Export.naf
Commonwealth of Independent States,187_WEATHER.naf
Commonwealth of Independent States,564_WEATHER.naf
Communications and Transportation Ministry,1261testb_Mexican.naf
Communist,1213testb_HAVEL.naf
Communist-led,1018testa_France.naf
Communist-led,752_Dow.naf
Communists,1213testb_HAVEL.naf
Communist United Marxist-Leninist,601_Nepal.naf
Community Customs Code,937_OFFICIAL.naf
Companion Building Material,233_Companion.naf
Companion Marble,233_Companion.naf
CompuServe Corp,899_PRESS.naf
Computer Systems Inc,1024testa_Aw.naf
Conference on Disarmament,109_India.naf
Conference on Disarmament,627_Nuclear.naf
Conn,1274testb_BALANCE.naf
CONNECTICUT,1274testb_BALANCE.naf
Conroy,882_SoCal.naf
Conservative New Democracy,751_MILTIADIS.naf
Consolidated Financial Data,23_Gateway.naf
Constitutional Rights Project,713_Nigeria.naf
Constructorol,44_SOCCER.naf
Constructorul,44_SOCCER.naf
Consumer Project,1312testb_Cyberspace.naf
Conte,77_Guinea.naf
Continental,863_Export.naf
Cooke,1239testb_Russ.naf
Coolee City,583_U.S..naf
Cooperative,631_Taiwan.naf
Cooperative Bank,631_Taiwan.naf
Cooperative Bank of Taiwan,631_Taiwan.naf
Coopers and Lybrand,934_PRESS.naf
Coordinate of Ecumenical Service,855_Seven.naf
Copland,587_Stallone.naf
Copper and Brass Servicenter Association,696_U.S..naf
Corentine Martins,1047testa_SOCCER.naf
Corentine Martins,1105testa_SOCCER.naf
Corey Pointer,822_BASEBALL.naf
Cornel Papura,1175testb_SOCCER.naf
Cornwell,1285testb_Half.naf
Corrado Covi,1164testb_RUGBY.naf
Correction Department,120_Thais.naf
COSTA,1201testb_SOCCER.naf
Costain Group Plc,514_FEATURE.naf
Costa Rica-Nicaragua,459_Unknown.naf
Costa Rican Volcanic and Seismologicial Observatory,726_Quake.naf
Coste,1164testb_RUGBY.naf
Costis Stephnopoulos,221_Greek.naf
Coughlan,203_OPTIONS.naf
Council,712_New.naf
Council Regulation,937_OFFICIAL.naf
CPI,738_First.naf
Craig Held,881_Vicorp.naf
Craig Stromme,787_Fire.naf
Craig Winrow,967testa_ATHLETICS.naf
Creative Marketing & Promotions Inc,1284testb_Action.naf
Credit Rating and Information Systems Ltd,876_PRESS.naf
Cricuma,429_SOCCER.naf
Cristiano Citto,1057testa_CYCLING.naf
Cristina Torrens-Valero,437_TENNIS.naf
Cristina Torrens-Valero,663_TENNIS.naf
Croatian,47_TENNIS.naf
Croatians,47_TENNIS.naf
Croatia Switzerland,1093testa_TENNIS.naf
Croatia-Yugoslavia,188_Granic.naf
Crofts,1328testb_Australian.naf
CRP,713_Nigeria.naf
C. Spearman,1168testb_CRICKET.naf
C. Tolley,1070testa_CRICKET.naf
Cubans,212_U.S..naf
Cukaricki,1077testa_SOCCER.naf
Cukaricki,259_SOCCER.naf
Cukurova,98_Turkish.naf
Cultural Revolution,1139testa_Chinese.naf
Cultural Revolution,788_Shanghai.naf
Cuo Dan,1354testb_SKIING-CHINESE.naf
CUP,1075testa_SOCCER.naf
Cup,1091testa_TENNIS.naf
Cup,178_Soccer.naf
Cup,311_TENNIS.naf
Cup,669_SOCCER.naf
Cup Winners ' Cup,165_SOCCER.naf
Cup Winners ' Cup,180_Soccer.naf
Cup Winners ' Cup,943_SOCCER.naf
Curtis Lee White II,195_One.naf
C. Walsh,1178testb_CRICKET.naf
C. White,135_CRICKET.naf
C. White,251_CRICKET.naf
C. White,37_CRICKET.naf
C. White,411_CRICKET.naf
C. White,809_CRICKET.naf
C. Wishart,445_CRICKET.naf
Cyprus-based,614_Egypt.naf
Cyprus Grain Commission,863_Export.naf
Cyril Bos,1057testa_CYCLING.naf
Czech Civic Democratic Party,1215testb_CZECH.naf
Czech Republic I,1355testb_BOBSLEIGH-WORLD.naf
Dacom Corp,926_S..naf
Dacom International,926_S..naf
Dadabhoy Investment ( pvt ) Ltd,876_PRESS.naf
Daewoo Corp,926_S..naf
Daewoo Dacom Communications,926_S..naf
Daewoo Information,926_S..naf
Daewoo Information Systems Co Ltd,926_S..naf
Dahman,792_Palestinian.naf
Dahshour,384_Egypt.naf
Dai,788_Shanghai.naf
Dai Houying,788_Shanghai.naf
Dallas-Fort Worth,1223testb_Britain.naf
Dal Maso,301_Italian.naf
Damascus Radio,1026testa_Syria.naf
Damein Fleming,447_CRICKET.naf
Damian Ejiohuo,282_Cholera.naf
Damien Flemming,975testa_CRICKET.naf
Dampier,1233testb_New.naf
Dan Cuo,1357testb_FREESTYLE.naf
Dan Dietsch,739_Amoco.naf
Daniele Polverino,44_SOCCER.naf
Daniella,1242testb_Mauritius.naf
Danielle Murray,78_South.naf
Daniel Levy,66_Best.naf
Daniel Manu,1173testb_RUGBY.naf
Daniels Pharmaceuticals,979testa_Jones.naf
Daniels Pharmaceuticals Inc,979testa_Jones.naf
Daniel Westlake,120_Thais.naf
Danie van Schalkwyk,1073testa_RUGBY.naf
Danie van Schalkwyk,142_RUGBY.naf
Danila,1234testb_Clean.naf
Danius Gleveckas,1115testa_SOCCER.naf
Danius Gleveckas,952testa_SOCCER.naf
Dan Jensen,528_SQUASH.naf
Dan Jewell,214_Snoozing.naf
Danny Rose,418_SOCCER.naf
Danny Theybers,314_MOTOCROSS.naf
Dan Pudvah,593_Amtrak.naf
Daoud,95_Palestinians.naf
Daoud Makkawi,95_Palestinians.naf
Dariusz Jackiewicz,340_SOCCER.naf
Darrel Voeks,1278testb_Man.naf
Darren McKenzie-Potter,642_CYCLING.naf
Darryll King,314_MOTOCROSS.naf
Das,597_Mother.naf
Date,666_TENNIS.naf
Dated Brent,698_Chile.naf
Dave Pearson,469_Police.naf
David,100_Kevorkian.naf
David Brinkerhoff,1309testb_ACCESS.naf
David Caldwell,530_TENNIS.naf
David Cowan,308_Internet.naf
David Dofara,1245testb_Ex-minister.naf
David Endt,369_DUTCH.naf
David Harding,514_FEATURE.naf
David Harrison,1112testa_HORSE.naf
David Jones,1032testa_Pirelli.naf
David Kiptoo,967testa_ATHLETICS.naf
David McLeod,986testa_Boxing-Bruno.naf
David Nainkin,663_TENNIS.naf
David Nainkin,958testa_TENNIS.naf
David Naish,799_EU.naf
David Rowland,764_US.naf
David Shulman,1031testa_World.naf
David Snow,1302testb_Two.naf
David Williams,159_GOLF.naf
David Williams,364_GOLF.naf
David Williams,59_GOLF.naf
Davies,1013testa_U.S..naf
Davies,194_U.S..naf
Davies,212_U.S..naf
Davis,652_BASEBALL.naf
Dawie Theron,1073testa_RUGBY.naf
Dawn Bowles,161_ATHLETICS.naf
DAX-3O,125_Key.naf
Dayana,476_Kurds.naf
D. Bicknell,1070testa_CRICKET.naf
D. Bicknell,948testa_CRICKET.naf
D. Blenkiron,948testa_CRICKET.naf
D.C. Coalition Against Domestic Violence,867_O.J..naf
D. Cork,137_CRICKET.naf
D. Cork,38_CRICKET.naf
D. Cork,413_CRICKET.naf
D. Cox,135_CRICKET.naf
D. Cox,251_CRICKET.naf
D. Cox,37_CRICKET.naf
Deborah Charles,1136testa_Burma.naf
Deby,838_Chad.naf
Decker,445_CRICKET.naf
Defence,474_Senate.naf
Defence and Aviation,474_Senate.naf
Defence Ministry,741_Swiss.naf
DeJesus,590_Puerto.naf
de Klerk,375_South.naf
De Kock,553_S..naf
De la Pena,442_SOCCER.naf
Deligst,1333testb_Thai.naf
della Noce,316_MOTOR.naf
Delphis Hanover,1308testb_Delphis.naf
Demel,917_Audi.naf
Democratic Convention,1214testb_RADIO.naf
Democratic National convention,617_Wife.naf
Democratic National United Movement,781_Khmer.naf
Democrat National Convention,582_Anti-abortion.naf
Democrats,288_Albanian.naf
Den Bakker,807_LOMBARDI.naf
Denham Peiris,623_Painted.naf
Dennis Luebke,1278testb_Man.naf
Den Norske Stats Oljeselskap AS,26_Well.naf
Department of Corrections,1275testb_14.naf
Department of Humanitarian affairs,103_UN.naf
Department of Transport,1219testb_UK-US.naf
Department of Transport,700_UK.naf
Deportivo Coruna,1047testa_SOCCER.naf
Deportivo Coruna,1105testa_SOCCER.naf
Deportivo Coruna,1106testa_SOCCER.naf
Deportivo Coruna,1201testb_SOCCER.naf
Deportivo Coruna,1204testb_SOCCER.naf
Deportivo Coruna,1205testb_SOCCER.naf
Deportivo Coruna,1392testb_SOCCER.naf
Deportivo Coruna,965testa_SOCCER.naf
Derek Bevan,1073testa_RUGBY.naf
Derek da Cunha,1341testb_FEATURE.naf
de Silva,687_CRICKET.naf
de Silva,973testa_CRICKET.naf
DES MOINES,1237testb_USDA.naf
DES MOINES,864_USDA.naf
Desmond Supple,1341testb_FEATURE.naf
Detroux,392_Belgian.naf
Dewey,1150testa_Automakers.naf
De Wilde,1104testa_SOCCER.naf
Dfl,106_Paribas.naf
D. Fleming,973testa_CRICKET.naf
D. Flemming,445_CRICKET.naf
D. Fulton,135_CRICKET.naf
D. Fulton,251_CRICKET.naf
D. Fulton,37_CRICKET.naf
D. Fulton,411_CRICKET.naf
DHA,797_Iraq.naf
Dhaka,110_Britain.naf
Dhaka Newsroom,1162testa_Dhaka.naf
D. Headley,1056testa_CRICKET.naf
D. Headley,806_CRICKET.naf
Dheeraj,202_Nepal.naf
Dhiraj K.C.,202_Nepal.naf
Diamond Shamrock Inc,491_Salomon.naf
Didier Ernst,968testa_SOCCER.naf
Dieter U,767_German.naf
Dietmar Lalcher,314_MOTOCROSS.naf
Dimitrios Georgalis,642_CYCLING.naf
Dimitrios Georgalis,804_CYCLING.naf
Dimitris Kontogiannis,164_SOCCER.naf
Dimitris Kontogiannis,24_Greek.naf
Dimitris Kontogiannis,6_GREEK.naf
Dimitris Kontogiannis,751_MILTIADIS.naf
Dimitris Kontogiannis,831_ND.naf
Dimitris Reppas,768_France.naf
Dinamo,1079testa_BASKETBALL.naf
Dinamo,1080testa_BASKETBALLSOCCER.naf
Dinamo,1084testa_BASKETBALL.naf
DINAMO,1084testa_BASKETBALL.naf
Dinamo,656_BASKETBALL.naf
Dinamo,951testa_BASKETBALL.naf
Dion Fourie,1174testb_GOLF.naf
Dion Fourie,1376testb_GOLF.naf
Dionne Rose,161_ATHLETICS.naf
Dionne Rose,317_ATHLETICS.naf
Dionne Rose,967testa_ATHLETICS.naf
Dirk Dier,437_TENNIS.naf
Dirk Dier,817_TENNIS.naf
disarmament-China,627_Nuclear.naf
Distillers,168_FORECAST.naf
division,1105testa_SOCCER.naf
division,1106testa_SOCCER.naf
division,1129testa_Polish.naf
DIYARBAKIR,1305testb_Three.naf
Diyarbakir,193_Turkey.naf
DIYARBAKIR,757_Turkey.naf
DKV,1320testb_German.naf
D. Lehmann,973testa_CRICKET.naf
DLJ Merchant Banking Partners LP,400_Advanced.naf
Dm,198_Lufthansa.naf
D. Millns,809_CRICKET.naf
Dmitry Kuznets,556_New.naf
Dmitry Solovyov,128_Russia.naf
Dnevi Avaz,451_OSCE.naf
DNIB,985testa_Late.naf
DNUM,781_Khmer.naf
Doe Run,479_U.S..naf
Doetinchem,1391testb_SOCCER.naf
Doetinchem-Doetinchem,807_LOMBARDI.naf
Dofora,1245testb_Ex-minister.naf
Dole White House,484_Gore.naf
Dolly,737_WHEAT--Rains.naf
Domingo Hospital,638_GOLF.naf
Domingos,353_SOCCER.naf
Domingos Oliveira,162_SOCCER.naf
Domingos Oliveira,353_SOCCER.naf
Dominick Gauthier,1166testb_FREESTYLE.naf
Donizetti,657_SOCCER.naf
Donje Ljupce,844_Serbian.naf
Donkow,539_SOCCER.naf
Don Loewen,636_Saskatchewan.naf
Donna Sells,938_Wall.naf
Donna Wynd,1057testa_CYCLING.naf
Don Penney,1151testa_Two.naf
Don Rieck,1285testb_Half.naf
Don Robertson,1174testb_GOLF.naf
Doreen Siow,923_SIMEX.naf
Dos Santos,167_PRESS.naf
Dos Santos,367_SOCCER.naf
DOT,1219testb_UK-US.naf
Douati Alphonse,839_PRESS.naf
Doubletree Corp,899_PRESS.naf
Double Trigger,648_HORSE.naf
Doug Kennett,1153testa_U.S..naf
Douglas & Lomason,982testa_Douglas.naf
Douglas & Lomason Co,982testa_Douglas.naf
Doug Turner,317_ATHLETICS.naf
Dow Chemical Co,1137testa_Dow.naf
Dragutin Stanojlovic,454_Yugo.naf
Drazek,1010testa_Mexican.naf
Drazen Beser,44_SOCCER.naf
Dream Team,684_ATHLETICS.naf
Dream Team,811_ATHLETICS.naf
Dream Team,825_ATHLETICS.naf
Drew,623_Painted.naf
Dreyfus Strategic Municipals Inc,883_Dreyfus.naf
Dreyfus Strategic Munis,883_Dreyfus.naf
Driefontein Consolidated and Gold Fields ' Kloof Gold Mining Co,989testa_East.naf
Driefontein Consolidated Ltd,989testa_East.naf
D. Ripley,251_CRICKET.naf
D. Robinson,135_CRICKET.naf
D. Robinson,251_CRICKET.naf
D. Robinson,411_CRICKET.naf
DSE,112_Dhaka.naf
DSE,1162testa_Dhaka.naf
DTB-Bund-Future,611_Swiss.naf
Dublin Newsroom,179_Soccer.naf
Dublin Newsroom,552_McGrath.naf
Dublin Newsroom,987testa_Soccer.naf
Duessseldorf,105_German.naf
Duff and Phelps,876_PRESS.naf
Dugmore,315_MOTOCROSS.naf
Duke of Norfolk 's XI,949testa_CRICKET.naf
Duma,1251testb_Russia.naf
Duncan Shiels,720_Exiled.naf
Duran,954testa_BOXING.naf
Dusan Kovacs,161_ATHLETICS.naf
Dusan Kovacs,967testa_ATHLETICS.naf
Dutchman,302_Belgium.naf
Dutch PTT,219_Analysts.naf
Dutch PTT,496_Dutch.naf
Dutra,727_Barrier.naf
Earl Feugill,870_Florida.naf
Earth First,514_FEATURE.naf
East Coast,1150testa_Automakers.naf
East coast,479_U.S..naf
East Dries,989testa_East.naf
Eastern Cables,112_Dhaka.naf
Eastern Region Brigade,708_Village.naf
East Timorese-born,1264testb_Indonesia.naf
E. Auchard,22_RESEARCH.naf
EB,1217testb_INTERVIEW-ZYWIEC.naf
Ebe Huizinga,569_Dutch.naf
Ebe Huizinga,724_Costa.naf
E. Brandes,445_CRICKET.naf
EC,63_OFFICIAL.naf
EC,937_OFFICIAL.naf
E.C.India,175_Clean.naf
Eco-Challenge,281_Adventurers.naf
Economic Planning Agency,1337testb_EPA.naf
Ecu,798_OFFICIAL.naf
Ecuadorian Oriente,698_Chile.naf
Eddie Hedaya,693_U.S..naf
Edgar,438_BASEBALL.naf
Edhem Efendija Camdzic,376_Moslem.naf
Edna Fernandes,1223testb_Britain.naf
Edna Fernandes,514_FEATURE.naf
Edouard Gritson,642_CYCLING.naf
Eduard Dervishi,1377testb_SOCCER.naf
Eduardo Aninat,1263testb_Chile.naf
Eduardo Bernini,568_Brazil.naf
Edward D. Jones & Co,1012testa_Boatmen.naf
Edwards,969testa_ATHLETICS.naf
EDWARDS,969testa_ATHLETICS.naf
Edward Smith,903_FEATURE.naf
Eefje,302_Belgium.naf
Eefje,563_Slovak.naf
Eefje Lambrecks,302_Belgium.naf
Eefje Lambrecks,563_Slovak.naf
Eefje Lambrecks,714_Dutroux.naf
E.F. ( Fritz ) Schumacher,699_Reuters.naf
Eichmann,316_MOTOR.naf
